Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675629088.6669436,0,73880,0,GPS1_Frame,42.204504,-71.058143,9.1,1.4,330092.715091637,4674532.97614644,0.0,19,T
1675629089.6718657,0,73881,0,GPS1_Frame,42.204504,-71.058143,9.1,1.4,330092.715091637,4674532.97614644,0.0,19,T
1675629090.6718614,0,73882,0,GPS1_Frame,42.204506,-71.05814,9.1,1.0,330092.9681246127,4674533.192247096,0.0,19,T
1675629091.6685662,0,73883,0,GPS1_Frame,42.204506,-71.05814,9.1,1.1,330092.9681246127,4674533.192247096,0.0,19,T
1675629092.6728249,0,73884,0,GPS1_Frame,42.204509,-71.058138,9.2,1.1,330093.14128105855,4674533.521380754,0.0,19,T
1675629093.6677024,0,73885,0,GPS1_Frame,42.204509,-71.058138,9.2,1.1,330093.14128105855,4674533.521380754,0.0,19,T
1675629094.6686482,0,73886,0,GPS1_Frame,42.204509,-71.058138,9.2,1.1,330093.14128105855,4674533.521380754,0.0,19,T
1675629095.672279,0,73887,0,GPS1_Frame,42.204512,-71.058136,9.4,1.0,330093.3144374871,4674533.850514414,0.0,19,T
1675629096.6722798,0,73888,0,GPS1_Frame,42.204513,-71.058136,9.4,1.0,330093.3171181672,4674533.961554342,0.0,19,T
1675629097.6703913,0,73889,0,GPS1_Frame,42.204513,-71.058136,9.4,1.0,330093.3171181672,4674533.961554342,0.0,19,T
1675629098.6716204,0,73890,0,GPS1_Frame,42.204513,-71.058136,9.4,1.0,330093.3171181672,4674533.961554342,0.0,19,T
1675629099.673272,0,73891,0,GPS1_Frame,42.204513,-71.058136,9.4,1.0,330093.3171181672,4674533.961554342,0.0,19,T
1675629100.6731164,0,73892,0,GPS1_Frame,42.204513,-71.058136,9.4,1.0,330093.3171181672,4674533.961554342,0.0,19,T
1675629101.6730902,0,73893,0,GPS1_Frame,42.204513,-71.058136,9.4,1.0,330093.3171181672,4674533.961554342,0.0,19,T
1675629102.672413,0,73894,0,GPS1_Frame,42.204513,-71.058136,9.4,1.0,330093.3171181672,4674533.961554342,0.0,19,T
1675629103.6725612,0,73895,0,GPS1_Frame,42.204513,-71.058136,9.4,1.0,330093.3171181672,4674533.961554342,0.0,19,T
1675629104.673333,0,73896,0,GPS1_Frame,42.204513,-71.058136,9.4,1.0,330093.3171181672,4674533.961554342,0.0,19,T
1675629105.6939363,0,73897,0,GPS1_Frame,42.204513,-71.058136,9.4,1.0,330093.3171181672,4674533.961554342,0.0,19,T
1675629106.6722713,0,73898,0,GPS1_Frame,42.204513,-71.058136,9.4,1.0,330093.3171181672,4674533.961554342,0.0,19,T
1675629107.6742914,0,73899,0,GPS1_Frame,42.204513,-71.058136,9.4,1.0,330093.3171181672,4674533.961554342,0.0,19,T
1675629108.6740913,0,73900,0,GPS1_Frame,42.204513,-71.058136,9.4,1.0,330093.3171181672,4674533.961554342,0.0,19,T
1675629109.672345,0,73901,0,GPS1_Frame,42.204513,-71.058136,9.4,1.0,330093.3171181672,4674533.961554342,0.0,19,T
1675629110.671868,0,73902,0,GPS1_Frame,42.204513,-71.058136,9.4,1.0,330093.3171181672,4674533.961554342,0.0,19,T
1675629111.6732528,0,73903,0,GPS1_Frame,42.204513,-71.058136,9.4,1.0,330093.3171181672,4674533.961554342,0.0,19,T
1675629112.6724248,0,73904,0,GPS1_Frame,42.204513,-71.058136,9.4,1.0,330093.3171181672,4674533.961554342,0.0,19,T
1675629113.672526,0,73905,0,GPS1_Frame,42.204513,-71.058136,9.4,1.0,330093.3171181672,4674533.961554342,0.0,19,T
1675629114.6715586,0,73906,0,GPS1_Frame,42.204513,-71.058136,9.4,1.0,330093.3171181672,4674533.961554342,0.0,19,T
1675629115.6724567,0,73907,0,GPS1_Frame,42.204513,-71.058136,9.4,1.0,330093.3171181672,4674533.961554342,0.0,19,T
1675629116.6716292,0,73908,0,GPS1_Frame,42.204513,-71.058136,9.4,1.0,330093.3171181672,4674533.961554342,0.0,19,T
1675629117.6725385,0,73909,0,GPS1_Frame,42.204513,-71.058136,9.4,1.0,330093.3171181672,4674533.961554342,0.0,19,T
1675629118.6705773,0,73910,0,GPS1_Frame,42.204513,-71.058136,9.4,1.0,330093.3171181672,4674533.961554342,0.0,19,T
1675629119.6725214,0,73911,0,GPS1_Frame,42.204513,-71.058136,9.4,1.0,330093.3171181672,4674533.961554342,0.0,19,T
1675629120.6718657,0,73912,0,GPS1_Frame,42.204513,-71.058136,9.5,1.0,330093.3171181672,4674533.961554342,0.0,19,T
1675629121.671711,0,73913,0,GPS1_Frame,42.204513,-71.058136,9.5,1.0,330093.3171181672,4674533.961554342,0.0,19,T
1675629122.6718893,0,73914,0,GPS1_Frame,42.204513,-71.058136,9.5,1.0,330093.3171181672,4674533.961554342,0.0,19,T
1675629123.672246,0,73915,0,GPS1_Frame,42.204513,-71.058136,9.5,1.0,330093.3171181672,4674533.961554342,0.0,19,T
1675629124.6721575,0,73916,0,GPS1_Frame,42.204513,-71.058136,9.5,1.0,330093.3171181672,4674533.961554342,0.0,19,T
1675629125.6917775,0,73917,0,GPS1_Frame,42.204513,-71.058136,9.5,1.0,330093.3171181672,4674533.961554342,0.0,19,T
1675629126.6905963,0,73918,0,GPS1_Frame,42.204513,-71.058136,9.5,1.0,330093.3171181672,4674533.961554342,0.0,19,T
1675629127.6719291,0,73919,0,GPS1_Frame,42.204513,-71.058135,9.5,1.0,330093.3996753574,4674533.959561281,0.0,19,T
1675629128.6724672,0,73920,0,GPS1_Frame,42.204513,-71.058135,9.5,1.0,330093.3996753574,4674533.959561281,0.0,19,T
1675629129.6722753,0,73921,0,GPS1_Frame,42.204513,-71.058135,9.5,1.0,330093.3996753574,4674533.959561281,0.0,19,T
1675629130.6703203,0,73922,0,GPS1_Frame,42.204513,-71.058135,9.5,1.0,330093.3996753574,4674533.959561281,0.0,19,T
1675629131.6721907,0,73923,0,GPS1_Frame,42.204513,-71.058135,9.5,1.0,330093.3996753574,4674533.959561281,0.0,19,T
1675629132.6719306,0,73924,0,GPS1_Frame,42.204513,-71.058135,9.5,1.0,330093.3996753574,4674533.959561281,0.0,19,T
1675629133.671818,0,73925,0,GPS1_Frame,42.204513,-71.058135,9.5,1.0,330093.3996753574,4674533.959561281,0.0,19,T
1675629134.6711917,0,73926,0,GPS1_Frame,42.204513,-71.058135,9.5,1.0,330093.3996753574,4674533.959561281,0.0,19,T
1675629135.6727273,0,73927,0,GPS1_Frame,42.204513,-71.058135,9.5,1.0,330093.3996753574,4674533.959561281,0.0,19,T
1675629136.6728573,0,73928,0,GPS1_Frame,42.204513,-71.058135,9.5,1.0,330093.3996753574,4674533.959561281,0.0,19,T
1675629137.6718678,0,73929,0,GPS1_Frame,42.204513,-71.058135,9.5,1.0,330093.3996753574,4674533.959561281,0.0,19,T
1675629138.6716454,0,73930,0,GPS1_Frame,42.204513,-71.058135,9.5,1.0,330093.3996753574,4674533.959561281,0.0,19,T
1675629139.6719592,0,73931,0,GPS1_Frame,42.204513,-71.058135,9.5,1.0,330093.3996753574,4674533.959561281,0.0,19,T
1675629140.6717525,0,73932,0,GPS1_Frame,42.204513,-71.058135,9.5,1.0,330093.3996753574,4674533.959561281,0.0,19,T
1675629141.6728394,0,73933,0,GPS1_Frame,42.204513,-71.058135,9.5,1.0,330093.3996753574,4674533.959561281,0.0,19,T
1675629142.670632,0,73934,0,GPS1_Frame,42.204513,-71.058135,9.5,1.0,330093.3996753574,4674533.959561281,0.0,19,T
1675629143.6718256,0,73935,0,GPS1_Frame,42.204513,-71.058135,9.6,1.0,330093.3996753574,4674533.959561281,0.0,19,T
